Date,ColorKey,LocationKey,Value
2020-11-02,3,4,245.56
2016-05-29,4,5,250.68
2022-03-31,5,6,212.49
2019-02-04,1,7,954.69
2015-09-07,2,8,1819.44
2018-02-01,3,9,235.75
2016-09-05,4,1,226.34
2019-11-10,5,2,108.06
2020-05-15,1,3,1000.6
2018-11-13,2,4,880.92
2016-02-21,3,5,178.59
2022-12-21,4,6,221.48
2022-11-15,5,7,104.07
2017-04-21,1,8,1954.21
2020-04-13,2,9,910.01
2015-03-21,3,1,249.44
2015-02-18,4,2,95.05
2014-07-05,5,3,222.36
2013-06-19,1,4,957.54
2013-12-27,2,5,869.07
2013-02-17,3,6,170.36
2021-03-02,4,7,137.84
2021-06-20,5,8,369.82
2013-12-17,1,9,1025.71
2020-05-01,2,1,948.47
2021-07-31,3,2,117.84
2017-12-10,4,3,209.46
2015-09-18,5,4,219.2
2016-02-07,1,5,950.38
2016-01-31,2,6,908.78
2015-12-01,3,7,151.94
2015-01-22,4,8,393.08
2019-09-26,5,9,203.26
2021-10-26,1,1,987.08
2021-10-03,2,2,451.04
2013-11-24,3,3,163.23
2021-10-09,4,4,158.19
2014-12-30,5,5,202.79
2017-02-03,1,6,975.71
2018-03-23,2,7,835.99
2014-03-07,3,8,409.71
2021-02-11,4,9,173.62
2018-12-07,5,1,234.57
2021-08-05,1,2,504.47
2022-05-13,2,3,852.87
2016-09-21,3,4,175.8
2020-04-23,4,5,205.83
2017-05-01,5,6,165.1
2020-10-02,1,7,958.31
2015-10-09,2,8,1770.25
2018-05-05,3,9,168.31
2019-10-20,4,1,240.37
2016-03-15,5,2,71.68
2022-03-24,1,3,982.09
2021-08-31,2,4,862.37
2013-02-18,3,5,211.15
2021-10-01,4,6,213.91
2015-05-09,5,7,163.19
2019-08-13,1,8,1957.41
2021-11-09,2,9,894.12
2017-01-04,3,1,235.66
2021-09-02,4,2,116.71
2019-11-01,5,3,223.27
2018-04-06,1,4,1008.65
2022-10-18,2,5,928.73
2014-12-20,3,6,189.67
2013-12-12,4,7,110.05
2020-10-03,5,8,434.02
2021-08-14,1,9,978.64
2020-11-15,2,1,895.05
2013-03-21,3,2,110.69
2014-04-02,4,3,152.28
2016-05-13,5,4,152.07
2016-07-26,1,5,1011.56
2018-08-07,2,6,893.0
2013-06-08,3,7,159.95
2016-06-12,4,8,373.9
2017-02-14,5,9,204.14
2020-01-18,1,1,1001.43
2014-01-03,2,2,439.12
2016-02-10,3,3,241.51
2020-10-26,4,4,181.66
2021-05-27,5,5,166.3
2017-08-10,1,6,1054.35
2016-05-08,2,7,907.51
2016-03-29,3,8,454.79
2020-06-16,4,9,170.51
2016-09-10,5,1,224.8
2019-12-26,1,2,493.59
2022-06-24,2,3,843.07
2019-08-10,3,4,229.39
2014-06-26,4,5,202.36
2013-02-20,5,6,244.16
2015-04-11,1,7,1002.6
2022-01-06,2,8,1856.3
2020-07-05,3,9,155.72
2014-05-14,4,1,202.23
2013-06-03,5,2,107.77
2018-07-26,1,3,1004.74
2016-07-20,2,4,860.72
2020-02-28,3,5,147.04
2022-01-25,4,6,195.96
2018-04-16,5,7,189.07
2017-06-28,1,8,1953.36
2016-07-13,2,9,931.95
2018-09-24,3,1,223.57
2019-12-29,4,2,58.56
2013-05-18,5,3,235.17
2020-11-20,1,4,1027.93
2015-08-31,2,5,893.62
2019-01-08,3,6,224.93
2013-01-15,4,7,205.32
2018-10-19,5,8,365.2
2019-09-25,1,9,984.61
2013-10-31,2,1,934.81
2022-10-30,3,2,53.28
2015-08-29,4,3,212.13
2017-05-23,5,4,205.41
2020-12-09,1,5,1046.14
2020-01-05,2,6,946.48
2021-03-01,3,7,196.37
2017-11-06,4,8,422.08
2020-08-05,5,9,239.95
2013-10-14,1,1,996.54
2020-07-06,2,2,503.28
2019-07-14,3,3,212.59
2018-08-13,4,4,222.39
2014-12-23,5,5,218.78
2016-06-09,1,6,979.35
2019-08-25,2,7,839.4
2019-01-29,3,8,353.75
2018-05-16,4,9,178.44
2020-04-26,5,1,236.14
2018-12-05,1,2,497.23
2019-10-23,2,3,880.74
2017-10-30,3,4,172.42
2017-04-18,4,5,211.07
2017-04-16,5,6,142.84
2016-08-21,1,7,983.93
2014-04-20,2,8,1828.66
2015-01-31,3,9,204.27
2022-09-14,4,1,199.89
2016-07-06,5,2,146.31
2013-07-20,1,3,1003.6
2019-12-31,2,4,836.15
2015-06-15,3,5,241.33
2022-11-18,4,6,192.41
2020-09-23,5,7,158.89
2019-06-10,1,8,2011.77
2022-03-20,2,9,849.57
2013-04-08,3,1,220.87
2022-09-03,4,2,60.71
2021-04-10,5,3,173.31
2021-01-17,1,4,955.31
2018-04-12,2,5,838.64
2018-10-02,3,6,238.4
2022-12-15,4,7,169.61
2018-05-31,5,8,336.5
2016-05-22,1,9,1001.92
2017-10-24,2,1,881.92
2016-04-30,3,2,75.1
2021-10-16,4,3,233.26
2013-12-15,5,4,225.33
2017-10-03,1,5,983.32
2018-05-20,2,6,844.92
2019-05-19,3,7,196.08
2022-05-21,4,8,381.22
2015-01-06,5,9,222.91
2022-10-14,1,1,1021.35
2016-12-19,2,2,506.81
2015-01-26,3,3,180.91
2014-05-10,4,4,180.88
2016-02-22,5,5,222.89
2017-07-04,1,6,999.1
2021-08-04,2,7,824.9
2020-02-06,3,8,355.85
2021-10-12,4,9,134.93
2018-12-19,5,1,276.24
2020-04-18,1,2,525.11
2017-11-19,2,3,928.26
2020-09-21,3,4,236.62
2021-06-30,4,5,204.64
2021-01-28,5,6,252.48
2016-02-08,1,7,915.08
2013-04-21,2,8,1733.31
2019-03-30,3,9,207.95
2017-04-17,4,1,192.6
2017-10-22,5,2,131.42
2017-08-25,1,3,978.6
2019-02-02,2,4,892.9
2017-01-28,3,5,167.42
2020-12-18,4,6,198.26
2015-06-06,5,7,116.3
2016-12-24,1,8,2051.33
2014-04-11,2,9,878.69
2015-09-16,3,1,235.31
2015-03-31,4,2,127.59
2020-10-10,5,3,166.83
2017-12-26,1,4,1000.61
2014-07-24,2,5,855.43
2018-01-08,3,6,227.47
2018-07-29,4,7,192.06
2015-12-02,5,8,384.86
2017-04-27,1,9,1010.4
2016-08-26,2,1,953.56
2015-09-24,3,2,52.96
2021-01-10,4,3,209.88
2016-12-05,5,4,198.32
2015-07-21,1,5,961.75
2017-08-12,2,6,933.99
2016-04-12,3,7,115.03
2019-04-24,4,8,421.09
2019-02-24,5,9,184.14
2022-10-22,1,1,979.98
2017-10-04,2,2,444.89
2017-05-19,3,3,250.22
2014-05-03,4,4,193.49
2014-01-09,5,5,247.71
2020-06-18,1,6,1079.29
2019-03-23,2,7,882.9
2013-12-07,3,8,440.98
2019-04-23,4,9,205.96
2014-06-29,5,1,203.28
2021-07-23,1,2,527.92
2021-03-03,2,3,918.4
2014-09-23,3,4,151.03
2022-04-25,4,5,197.21
2018-08-09,5,6,156.16
2020-03-17,1,7,938.87
2022-05-29,2,8,1829.87
2022-04-14,3,9,148.45
2013-10-28,4,1,216.59
2019-07-16,5,2,111.38
2021-10-04,1,3,1049.85
2016-02-11,2,4,870.7
2021-01-30,3,5,160.11
2019-01-16,4,6,164.9
2014-07-31,5,7,132.86
2016-12-29,1,8,1991.31
2015-02-07,2,9,855.31
2014-03-26,3,1,284.96
2020-05-07,4,2,77.54
2017-09-23,5,3,220.39
2015-11-07,1,4,1031.96
2020-02-01,2,5,887.8
2017-08-03,3,6,177.01
2022-08-31,4,7,175.28
2013-10-16,5,8,372.65
2019-11-25,1,9,981.05
2013-03-31,2,1,934.61
2019-01-15,3,2,112.46
2017-08-27,4,3,216.05
2014-05-24,5,4,226.79
2017-10-14,1,5,1059.11
2022-03-23,2,6,896.25
2018-11-04,3,7,191.95
2017-10-31,4,8,394.09
2019-03-26,5,9,208.91
2019-08-01,1,1,1026.35
2018-05-25,2,2,405.01
2013-09-19,3,3,210.29
2018-12-24,4,4,221.26
2021-08-25,5,5,181.02
2018-02-27,1,6,1013.37
2017-02-20,2,7,878.16
2016-10-08,3,8,385.16
2018-10-06,4,9,244.32
2017-02-21,5,1,198.15
2013-10-12,1,2,529.36
2016-08-08,2,3,873.81
2014-06-17,3,4,182.1
2017-08-09,4,5,158.45
2016-02-09,5,6,231.08
2017-11-01,1,7,987.71
2014-11-21,2,8,1819.73
2022-07-06,3,9,195.18
2020-03-06,4,1,245.79
2017-09-19,5,2,111.03
2016-11-11,1,3,937.58
2019-05-09,2,4,926.19
2019-04-14,3,5,178.41
2015-11-29,4,6,150.53
2021-08-22,5,7,142.44
2014-01-11,1,8,2030.16
2019-09-08,2,9,866.47
2018-09-29,3,1,221.61
2017-02-16,4,2,129.75
2018-08-01,5,3,209.67
2021-06-28,1,4,1013.88
2022-05-10,2,5,894.11
2021-07-10,3,6,239.98
2021-10-07,4,7,159.36
2014-08-11,5,8,396.43
2015-10-16,1,9,1026.93
2017-04-04,2,1,959.29
2021-07-09,3,2,93.48
2014-02-06,4,3,173.69
2013-07-17,5,4,160.08
2015-08-26,1,5,1009.73
2020-03-15,2,6,893.79
2022-11-23,3,7,112.01
2015-03-01,4,8,380.53
2015-09-09,5,9,182.21
2021-09-15,1,1,1053.77
2016-12-30,2,2,469.6
2018-06-24,3,3,164.27
2013-12-19,4,4,156.43
2017-03-18,5,5,204.22
2016-06-17,1,6,1001.02
2013-05-21,2,7,893.67
2020-06-26,3,8,439.82
2015-03-05,4,9,241.52
2022-08-30,5,1,219.4
2015-05-24,1,2,539.02
2016-06-08,2,3,941.68
2022-01-08,3,4,180.29
2014-11-16,4,5,184.94
2020-12-29,5,6,170.21
2018-04-13,1,7,917.16
2018-02-23,2,8,1884.31
2013-11-10,3,9,218.39
2022-03-30,4,1,252.91
2017-11-30,5,2,149.01
2017-01-13,1,3,1014.59
2019-10-14,2,4,831.56
2014-09-02,3,5,174.61
2015-05-29,4,6,160.58
2020-05-16,5,7,177.06
2014-07-02,1,8,2011.33
2014-01-17,2,9,888.17
2013-08-29,3,1,232.36
2017-05-13,4,2,141.17
2022-02-18,5,3,250.82
2020-05-27,1,4,963.02
2014-06-03,2,5,929.65
2019-05-14,3,6,229.21
2013-08-22,4,7,129.07
2019-03-11,5,8,395.87
2014-01-01,1,9,955.8
2013-11-25,2,1,918.32
2019-03-02,3,2,69.91
2022-04-03,4,3,241.25
2019-09-12,5,4,199.55
2021-03-28,1,5,988.41
2016-06-02,2,6,873.1
2019-01-30,3,7,210.94
2018-10-20,4,8,446.27
2017-07-26,5,9,227.49
2020-04-28,1,1,988.95
2020-12-23,2,2,409.77
2014-02-08,3,3,225.29
2014-01-06,4,4,164.79
2016-11-27,5,5,236.75
2020-08-20,1,6,968.44
2014-06-24,2,7,819.32
2017-11-04,3,8,410.09
2016-10-23,4,9,268.34
2019-01-25,5,1,203.62
2021-08-02,1,2,470.04
2021-03-09,2,3,924.09
2018-07-12,3,4,158.75
2020-09-05,4,5,196.15
2015-09-13,5,6,222.8
2017-10-18,1,7,993.34
2022-04-20,2,8,1755.74
2015-01-13,3,9,217.38
2013-09-14,4,1,181.61
2021-12-19,5,2,142.6
2019-07-13,1,3,946.51
2017-01-02,2,4,919.47
2021-04-16,3,5,190.96
2019-03-12,4,6,160.74
2014-03-30,5,7,159.19
2017-07-13,1,8,2003.2
2018-04-07,2,9,871.84
2021-11-18,3,1,252.81
2017-08-23,4,2,100.58
2017-11-21,5,3,162.18
2022-08-12,1,4,994.23
2015-05-12,2,5,880.08
2022-01-28,3,6,248.88
2016-05-19,4,7,112.58
2014-04-19,5,8,423.45
2014-06-20,1,9,975.15
2019-02-16,2,1,984.52
2021-09-05,3,2,61.35
2014-12-15,4,3,201.85
2020-07-19,5,4,156.13
2017-08-04,1,5,1021.01
2019-05-06,2,6,901.01
2021-07-24,3,7,146.15
2020-11-27,4,8,357.83
2020-12-16,5,9,215.22
2022-01-14,1,1,1041.56
2014-07-25,2,2,453.13
2022-08-18,3,3,168.65
2019-09-03,4,4,208.02
2017-02-18,5,5,211.91
2020-03-28,1,6,1028.29
2022-04-30,2,7,857.26
2021-05-28,3,8,412.86
2013-09-07,4,9,198.19
2019-02-13,5,1,255.5
2015-03-12,1,2,496.56
2017-05-28,2,3,867.01
2022-05-11,3,4,191.63
2021-04-25,4,5,244.15
2013-08-18,5,6,170.88
2014-01-08,1,7,992.0
2016-08-03,2,8,1812.08
2018-04-26,3,9,244.17
2018-08-26,4,1,232.09
2015-01-30,5,2,79.51
2016-12-17,1,3,1049.72
2016-03-30,2,4,936.85
2017-09-25,3,5,198.34
2015-03-29,4,6,163.24
2013-04-25,5,7,181.57
2015-09-25,1,8,1977.29
2020-04-03,2,9,885.8
2014-02-15,3,1,206.09
2014-07-01,4,2,62.45
2020-02-27,5,3,197.1
2015-06-26,1,4,988.03
2018-10-17,2,5,930.84
2019-02-09,3,6,198.42
2021-12-25,4,7,137.64
2016-03-06,5,8,424.06
2014-01-23,1,9,970.42
2016-03-14,2,1,952.86
2019-12-06,3,2,107.21
2016-05-12,4,3,164.83
2014-03-25,5,4,205.66
2015-02-01,1,5,969.34
2022-05-25,2,6,919.87
2017-04-06,3,7,180.73
2020-08-13,4,8,396.57
2014-12-21,5,9,187.33
2021-10-02,1,1,1053.01
2015-02-11,2,2,458.72
2017-12-06,3,3,237.16
2021-11-27,4,4,219.91
2019-02-06,5,5,148.54
2018-11-30,1,6,961.07
2013-03-15,2,7,843.3
2020-04-09,3,8,387.3
2014-06-08,4,9,222.25
2020-08-04,5,1,212.51
2015-10-20,1,2,490.02
2019-06-26,2,3,890.85
2017-12-11,3,4,172.51
2018-01-24,4,5,174.76
2019-02-27,5,6,166.52
2020-01-11,1,7,954.79
2021-10-10,2,8,1812.83
2022-04-15,3,9,173.6
2020-12-06,4,1,204.48
2015-10-28,5,2,117.0
2014-08-31,1,3,960.11
2015-01-24,2,4,877.6
2019-08-07,3,5,184.21
2015-05-02,4,6,167.04
2015-12-17,5,7,156.29
2017-05-27,1,8,2013.6
2016-08-14,2,9,937.75
2019-04-11,3,1,182.64
2019-01-06,4,2,148.95
2013-01-16,5,3,224.58
2013-09-12,1,4,1002.95
2022-12-26,2,5,946.82
2021-03-07,3,6,189.98
2015-07-30,4,7,200.12
2020-07-27,5,8,429.07
2019-01-09,1,9,993.94
2017-08-24,2,1,947.56
2018-12-15,3,2,84.32
2013-01-27,4,3,207.89
2020-06-29,5,4,198.19
2014-08-18,1,5,1039.2
2016-03-22,2,6,908.1
2018-05-02,3,7,97.72
2015-06-29,4,8,444.72
2022-01-22,5,9,216.37
2020-01-20,1,1,1013.86
2018-12-21,2,2,487.03
2019-01-21,3,3,207.91
2020-01-07,4,4,222.49
2015-06-22,5,5,148.03
2015-11-19,1,6,971.16
2022-07-08,2,7,881.13
2014-08-10,3,8,450.99
2017-07-27,4,9,136.04
2018-05-13,5,1,259.21
2016-12-16,1,2,518.41
2017-09-22,2,3,899.72
2021-11-04,3,4,156.99
2018-02-26,4,5,217.45
2017-11-10,5,6,238.19
2019-03-13,1,7,909.45
2017-02-01,2,8,1801.45
2018-09-23,3,9,166.17
2015-06-25,4,1,185.16
2017-02-06,5,2,45.34
2019-05-27,1,3,1000.49
2017-09-07,2,4,848.65
2020-11-16,3,5,197.86
2021-12-18,4,6,206.1
2016-11-25,5,7,169.93
2014-10-02,1,8,1988.21
2021-08-12,2,9,894.23
2018-06-09,3,1,179.69
2014-06-09,4,2,130.65
2015-04-17,5,3,198.38
2013-06-06,1,4,937.65
2013-06-20,2,5,950.71
2018-06-20,3,6,134.35
2019-07-07,4,7,182.12
2016-06-20,5,8,361.09
2021-03-12,1,9,955.57
2020-11-07,2,1,898.64
2020-11-14,3,2,145.67
2018-03-22,4,3,191.93
2018-07-01,5,4,234.31
2016-03-21,1,5,1028.08
2022-05-23,2,6,863.95
2019-04-27,3,7,104.56
2018-06-07,4,8,405.32
2013-08-25,5,9,196.07
2021-10-23,1,1,989.69
2013-10-03,2,2,491.61
2015-04-09,3,3,228.74
2020-05-19,4,4,210.77
2014-06-25,5,5,239.2
2017-04-28,1,6,971.22
2021-09-08,2,7,859.39
2022-03-14,3,8,410.27
2020-08-26,4,9,153.75
2018-04-03,5,1,220.43
2018-04-18,1,2,519.95
2020-07-09,2,3,879.09
2018-12-13,3,4,213.51
2014-10-15,4,5,224.82
2021-08-09,5,6,243.09
2018-04-22,1,7,889.88
2014-03-11,2,8,1842.31
2021-12-14,3,9,227.37
2018-04-01,4,1,241.44
2019-09-01,5,2,85.44
2020-03-18,1,3,990.26
2022-05-20,2,4,895.34
2021-05-24,3,5,148.21
2013-12-06,4,6,193.89
2019-07-29,5,7,209.59
2022-05-31,1,8,2007.87
2015-12-06,2,9,903.65
2020-11-17,3,1,213.11
2018-06-11,4,2,115.97
2016-08-25,5,3,198.62
2014-12-29,1,4,1038.2
2016-09-19,2,5,931.18
2013-09-15,3,6,200.16
2018-11-21,4,7,214.65
2020-10-15,5,8,408.8
2021-04-11,1,9,986.44
2021-11-26,2,1,969.72
2018-11-20,3,2,155.83
2019-10-05,4,3,199.94
2021-07-16,5,4,170.85
2021-09-11,1,5,1028.93
2021-11-24,2,6,897.96
2020-12-12,3,7,107.72
2018-06-21,4,8,390.76
2013-11-13,5,9,215.31
2020-02-04,1,1,981.29
2022-04-17,2,2,472.09
2020-04-16,3,3,172.72
2016-09-28,4,4,191.94
2013-02-09,5,5,227.36
2021-12-05,1,6,1041.29
2019-02-28,2,7,834.14
2014-11-02,3,8,432.28
2016-10-25,4,9,205.56
2021-09-14,5,1,235.02
2020-04-15,1,2,494.85
2019-06-01,2,3,945.74
2016-08-23,3,4,177.19
2022-11-05,4,5,207.86
2015-11-04,5,6,247.77
2014-07-03,1,7,986.28
2014-02-24,2,8,1808.55
2022-01-13,3,9,225.92
2018-01-26,4,1,181.02
2022-07-14,5,2,80.63
2020-06-04,1,3,1011.46
2013-10-18,2,4,934.96
2014-11-19,3,5,209.96
2020-07-28,4,6,164.36
2022-01-17,5,7,128.86
2022-04-24,1,8,2049.74
2014-09-20,2,9,870.16
2016-01-21,3,1,227.71
2019-01-04,4,2,147.54
2021-05-26,5,3,152.55
2018-07-15,1,4,1012.77
2017-05-09,2,5,858.49
2013-06-04,3,6,249.01
2021-03-18,4,7,111.79
2021-05-21,5,8,332.44
2018-03-25,1,9,1041.84
2016-01-27,2,1,950.85
2018-03-30,3,2,91.25
2020-02-12,4,3,219.23
2014-02-01,5,4,234.74
2021-12-26,1,5,959.86
2021-02-10,2,6,946.16
2020-12-21,3,7,182.3
2021-03-16,4,8,375.87
2021-11-13,5,9,219.34
2016-09-15,1,1,966.62
2015-04-26,2,2,424.22
2016-05-06,3,3,202.07
2016-06-19,4,4,207.57
2014-10-31,5,5,153.4
2014-02-23,1,6,948.04
2019-01-31,2,7,813.35
2021-08-10,3,8,437.93
2015-09-23,4,9,153.66
2013-07-27,5,1,218.65
2022-05-14,1,2,468.53
2015-03-20,2,3,926.95
2021-06-09,3,4,145.31
2020-12-14,4,5,184.48
2015-10-26,5,6,243.5
2016-03-11,1,7,905.3
2022-04-01,2,8,1787.42
2015-05-19,3,9,179.36
2014-12-06,4,1,188.39
2020-02-17,5,2,108.32
2017-05-14,1,3,995.84
2021-07-22,2,4,867.33
2016-11-09,3,5,143.64
2021-01-23,4,6,180.4
2022-08-20,5,7,181.28
2017-03-25,1,8,2005.91
2022-01-12,2,9,901.09
2019-07-25,3,1,206.98
2018-03-10,4,2,78.83
2014-01-22,5,3,226.69
2017-08-21,1,4,1057.98
2017-08-14,2,5,887.72
2015-12-15,3,6,247.48
2021-11-16,4,7,165.33
2021-01-29,5,8,362.17
2013-12-28,1,9,954.88
2022-12-17,2,1,868.49
2015-08-21,3,2,102.49
2021-01-15,4,3,176.62
2015-10-25,5,4,238.78
2013-09-17,1,5,987.79
2016-11-18,2,6,928.74
2022-06-07,3,7,154.1
2021-03-23,4,8,361.28
2021-11-11,5,9,231.7
2018-06-13,1,1,1044.45
2022-09-15,2,2,474.91
2022-06-27,3,3,211.99
2014-10-26,4,4,223.99
2013-04-29,5,5,217.5
2014-12-10,1,6,980.08
2013-04-26,2,7,885.87
2013-04-11,3,8,494.37
2013-01-20,4,9,175.38
2016-01-07,5,1,210.5
2022-10-04,1,2,541.5
2013-10-01,2,3,903.84
2021-06-04,3,4,189.74
2014-03-13,4,5,227.54
2017-02-05,5,6,178.68
2013-11-02,1,7,913.31
2018-11-25,2,8,1811.0
2022-05-28,3,9,236.11
2020-12-15,4,1,197.11
2013-06-16,5,2,70.28
2015-07-29,1,3,1003.08
2020-06-02,2,4,947.44
2021-03-05,3,5,170.39
2020-06-30,4,6,156.54
2021-11-23,5,7,182.83
2021-04-15,1,8,2041.12
2017-12-19,2,9,938.27
2020-01-01,3,1,252.12
2018-12-28,4,2,80.08
2017-07-12,5,3,202.22
2016-11-30,1,4,978.33
2016-10-07,2,5,898.48
2022-10-19,3,6,180.84
2020-03-31,4,7,148.88
2015-02-23,5,8,432.21
2015-03-09,1,9,1021.46
2016-10-04,2,1,947.22
2016-01-14,3,2,64.28
2017-04-10,4,3,242.19
2020-06-07,5,4,160.72
2016-07-10,1,5,1002.04
2022-11-03,2,6,857.24
2017-10-16,3,7,177.24
2018-06-25,4,8,424.78
2015-04-18,5,9,203.88
2015-06-27,1,1,1065.54
2014-04-26,2,2,490.65
2019-09-22,3,3,170.09
2020-09-07,4,4,171.53
2019-03-29,5,5,158.88
2016-12-13,1,6,1034.43
2021-03-22,2,7,853.47
2019-03-22,3,8,351.8
2022-06-26,4,9,142.7
2013-02-26,5,1,257.58
2018-01-18,1,2,521.45
2020-06-01,2,3,864.57
2018-04-05,3,4,228.39
2018-08-16,4,5,242.94
2021-05-13,5,6,153.89
2017-10-29,1,7,944.65
2015-09-14,2,8,1825.0
2020-02-07,3,9,161.61
2016-04-22,4,1,231.17
2018-06-18,5,2,71.69
2022-09-08,1,3,968.73
2016-09-22,2,4,930.06
2015-08-14,3,5,194.92
2021-06-13,4,6,191.34
2014-02-21,5,7,163.22
2014-11-04,1,8,1976.84
2022-10-10,2,9,909.53
2022-06-18,3,1,216.81
2021-09-19,4,2,58.47
2019-12-11,5,3,229.92
2021-05-12,1,4,1032.62
2019-10-19,2,5,927.17
2022-01-23,3,6,191.6
2018-01-14,4,7,159.29
2022-03-08,5,8,406.57
2013-03-04,1,9,1000.31
2022-06-13,2,1,905.59
2016-06-04,3,2,54.37
2020-06-08,4,3,155.89
2022-09-28,5,4,210.08
2021-10-14,1,5,998.1
2017-02-28,2,6,869.61
2022-10-05,3,7,136.27
2015-11-06,4,8,345.36
2017-05-22,5,9,176.71
2014-04-24,1,1,990.26
2017-07-20,2,2,424.07
2017-05-31,3,3,213.18
2015-08-17,4,4,201.39
2017-08-15,5,5,225.77
2015-05-03,1,6,987.19
2019-08-15,2,7,882.07
2015-10-27,3,8,438.79
2021-11-01,4,9,171.59
2013-12-14,5,1,180.61
2015-12-07,1,2,553.24
2019-05-18,2,3,878.75
2016-02-25,3,4,229.13
2014-06-16,4,5,213.92
2021-11-21,5,6,244.51
2013-02-10,1,7,898.84
2021-12-11,2,8,1767.4
2018-08-14,3,9,148.85
2020-11-26,4,1,254.3
2016-11-21,5,2,140.69
2015-01-23,1,3,991.61
2018-04-08,2,4,895.3
2013-09-03,3,5,191.91
2019-08-18,4,6,220.17
2013-10-23,5,7,153.29
2016-06-05,1,8,2029.59
2016-11-26,2,9,858.09
2018-11-28,3,1,262.22
2013-11-27,4,2,119.82
2014-01-30,5,3,163.59
2018-11-24,1,4,998.95
2022-09-05,2,5,855.01
2020-08-19,3,6,243.89
2020-07-01,4,7,159.43
2019-12-04,5,8,376.9
2017-03-02,1,9,1037.09
2020-01-12,2,1,888.0
2019-03-19,3,2,112.76
2022-04-09,4,3,154.49
2013-10-13,5,4,190.57
2015-05-15,1,5,1035.85
2015-03-18,2,6,926.92
2016-01-20,3,7,106.04
2021-05-10,4,8,428.44
2020-08-02,5,9,165.39
2017-03-27,1,1,1069.8
2017-11-11,2,2,457.67
2015-04-07,3,3,202.58
2021-04-19,4,4,198.79
2022-01-01,5,5,187.91
2020-04-07,1,6,1016.62
2017-09-18,2,7,823.34
2020-07-04,3,8,411.21
2020-02-08,4,9,221.28
2018-01-30,5,1,258.16
2013-01-18,1,2,524.44
2020-02-11,2,3,850.44
2021-11-14,3,4,247.66
2015-06-23,4,5,167.94
2018-10-12,5,6,164.51
2013-01-26,1,7,945.53
2016-12-09,2,8,1837.95
2021-03-08,3,9,249.71
2019-07-04,4,1,241.04
2022-10-17,5,2,136.4
2020-03-29,1,3,1008.74
2013-01-12,2,4,889.19
2021-08-28,3,5,222.56
2015-12-22,4,6,151.71
2016-02-03,5,7,173.7
2015-07-06,1,8,1999.45
2018-05-26,2,9,879.65
2018-10-30,3,1,164.53
2020-07-11,4,2,124.04
2019-03-17,5,3,169.48
2018-10-01,1,4,959.89
2022-08-10,2,5,924.78
2020-03-13,3,6,239.35
2016-08-01,4,7,103.11
2018-03-05,5,8,386.09
2015-10-19,1,9,984.48
2013-06-10,2,1,940.12
2016-01-10,3,2,72.36
2017-06-08,4,3,237.65
2018-02-19,5,4,227.34
2014-03-31,1,5,970.13
2022-08-17,2,6,915.05
2015-08-19,3,7,210.82
2017-05-04,4,8,418.49
2013-07-14,5,9,245.41
2019-09-05,1,1,1021.66
2021-05-17,2,2,420.62
2021-08-17,3,3,174.7
2013-08-02,4,4,231.74
2021-07-29,5,5,138.23
2013-11-18,1,6,1037.12
2016-12-06,2,7,793.25
2021-07-25,3,8,366.31
2014-04-17,4,9,225.46
2015-02-26,5,1,232.56
2019-03-15,1,2,473.99
2021-02-20,2,3,942.03
2021-06-11,3,4,156.83
2018-08-06,4,5,227.33
2018-07-30,5,6,186.47
2017-09-30,1,7,943.17
2022-03-19,2,8,1766.54
2014-08-14,3,9,186.1
2020-08-14,4,1,182.85
2020-07-07,5,2,95.44
2021-07-17,1,3,1026.31
2016-04-10,2,4,847.58
2013-06-07,3,5,204.47
2019-10-15,4,6,243.79
2022-12-18,5,7,146.4
2016-07-22,1,8,2044.16
2013-01-19,2,9,890.45
2017-06-12,3,1,241.71
2018-05-01,4,2,105.22
2016-09-27,5,3,229.64
2020-05-02,1,4,973.51
2020-08-31,2,5,857.66
2019-01-17,3,6,251.89
2019-07-11,4,7,130.61
2016-06-10,5,8,450.56
2015-04-19,1,9,1030.49
2017-07-09,2,1,900.09
2019-03-18,3,2,89.27
2017-05-08,4,3,197.31
2019-08-14,5,4,216.9
2017-10-06,1,5,952.87
2015-11-20,2,6,905.82
2015-07-16,3,7,182.96
2021-09-30,4,8,372.64
2018-10-26,5,9,213.94
2020-09-22,1,1,1028.63
2017-06-16,2,2,434.38
2015-06-09,3,3,172.07
2017-06-02,4,4,238.21
2018-03-08,5,5,220.9
2013-03-29,1,6,1037.68
2015-09-02,2,7,827.31
2016-02-04,3,8,418.2
2019-10-13,4,9,202.0
2022-09-22,5,1,229.21
2021-02-26,1,2,519.52
2019-05-16,2,3,906.24
2016-02-20,3,4,250.58
2020-09-01,4,5,184.63
2020-01-26,5,6,215.31
2021-01-03,1,7,939.26
2022-12-25,2,8,1782.74
2013-09-26,3,9,260.95
2015-04-15,4,1,240.22
2013-11-01,5,2,55.37
2018-11-29,1,3,1034.92
2017-09-27,2,4,948.17
2019-02-01,3,5,231.63
2022-05-24,4,6,161.82
2021-06-06,5,7,161.76
2014-07-11,1,8,1972.09
2020-05-12,2,9,878.27
2019-10-16,3,1,208.36
2015-11-08,4,2,55.68
2015-01-01,5,3,183.66
2016-06-30,1,4,992.69
2019-06-23,2,5,893.15
2014-09-08,3,6,220.68
2018-05-06,4,7,177.55
2017-06-18,5,8,439.96
2018-06-01,1,9,959.2
2017-06-10,2,1,887.28
